director_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"约瑟夫·麦克金提·尼彻","director","1297003","movie","DIRECT","2003.0"
"D·J·卡卢索","director","2264715","movie","DIRECT","2008.0"
"成龙","director","1302753","movie","DIRECT","1991.0"
"沃尔夫冈·彼德森","director","1308751","movie","DIRECT","2004.0"
"多米尼克·塞纳","director","1298189","movie","DIRECT","2000.0"
"吉尔莫·德尔·托罗","director","1306894","movie","DIRECT","2002.0"
"伦·怀斯曼","director","1422920","movie","DIRECT","2006.0"
"元奎","director","1299250","movie","DIRECT","1995.0"
"肯尼思·布拉纳","director","3014957","movie","DIRECT","2014.0"
"诺姆·穆罗","director","3148089","movie","DIRECT","2014.0"
"西尔维斯特·史泰龙","director","1440855","movie","DIRECT","2008.0"
"斯蒂芬·索莫斯","director","1309136","movie","DIRECT","2004.0"
"保罗·安德森","director","3041294","movie","DIRECT","2010.0"
"路易斯·莱特里尔","director","2131654","movie","DIRECT","2010.0"
"李忠志 ","director","3082452","movie","DIRECT","2008.0"
" 吴京","director","3082452","movie","DIRECT","2008.0"
"布莱特·拉特纳","director","1422106","movie","DIRECT","2007.0"
"宋业明","director","1464563","movie","DIRECT","2002.0"
"曼斯·马林德 ","director","3990098","movie","DIRECT","2012.0"
" 比约恩·史坦","director","3990098","movie","DIRECT","2012.0"
"袁和平","director","1296693","movie","DIRECT","1978.0"
"成龙","director","1299120","movie","DIRECT","1987.0"
"乔治 P·科斯马图斯","director","1300361","movie","DIRECT","1985.0"
"李·塔玛霍瑞","director","1303773","movie","DIRECT","2002.0"
"拉塞尔·穆卡希","director","1482911","movie","DIRECT","2007.0"
"斯蒂文·奈特","director","10487568","movie","DIRECT","2014.0"
"李仁港","director","1947091","movie","DIRECT","2008.0"
"史蒂文·斯皮尔伯格","director","1293471","movie","DIRECT","1989.0"
"刘家良","director","1307319","movie","DIRECT","1994.0"
"加里·麦肯德莱","director","3775167","movie","DIRECT","2012.0"
"马克·耐沃尔代 ","director","3077408","movie","DIRECT","2012.0"
" 布莱恩·泰勒","director","3077408","movie","DIRECT","2012.0"
"布莱恩·莱温特","director","3179758","movie","DIRECT","2010.0"
"大卫·S·高耶","director","1308978","movie","DIRECT","2004.0"
"若泽·帕迪里亚","director","2284851","movie","DIRECT","2007.0"
"凯文·多诺万","director","1305183","movie","DIRECT","2002.0"
"迈克尔·贝","director","1296102","movie","DIRECT","1995.0"
"迈克尔·艾普特","director","1293174","movie","DIRECT","1999.0"
"基努·里维斯","director","6041199","movie","DIRECT","2013.0"
"保罗·安德森","director","6532822","movie","DIRECT","2013.0"
"韦家辉","director","1293867","movie","DIRECT","1995.0"
"李·塔玛霍瑞","director","1309209","movie","DIRECT","2005.0"
"帕特里克·卢西尔","director","4014405","movie","DIRECT","2011.0"
"罗杰·斯波蒂伍德","director","1299247","movie","DIRECT","1997.0"
"丹尼尔·伊斯皮诺萨","director","4301285","movie","DIRECT","2012.0"
"陈木胜","director","3874981","movie","DIRECT","2010.0"
"罗伯特·罗德里格兹 ","director","1428055","movie","DIRECT","2014.0"
" 弗兰克·米勒","director","1428055","movie","DIRECT","2014.0"
"马丁·坎贝尔","director","1292677","movie","DIRECT","1995.0"
"史蒂文·斯皮尔伯格","director","1428051","movie","DIRECT","2008.0"
"马丁·坎贝尔","director","1309042","movie","DIRECT","2005.0"
"普拉奇亚·平克尧","director","1308713","movie","DIRECT","2004.0"
"查克·拉塞尔","director","1298635","movie","DIRECT","1996.0"
"吉尔莫·德尔·托罗","director","1308851","movie","DIRECT","2004.0"
"蒂姆·斯托瑞","director","1309103","movie","DIRECT","2005.0"
"安德鲁·戴维斯","director","1297229","movie","DIRECT","1994.0"
"成龙","director","1304726","movie","DIRECT","1988.0"
"彼得·麦克唐纳德","director","1300399","movie","DIRECT","1988.0"
"史蒂文·斯皮尔伯格","director","1301434","movie","DIRECT","1984.0"
"菲利普·G·阿特威尔","director","1507151","movie","DIRECT","2007.0"
"迈克尔·贝","director","1307917","movie","DIRECT","2003.0"
"乔·赖特","director","3156117","movie","DIRECT","2011.0"
"迈克尔·贝","director","1395776","movie","DIRECT","2005.0"
"洪金宝","director","1292867","movie","DIRECT","1984.0"
"提莫·贝克曼贝托夫","director","4326412","movie","DIRECT","2012.0"
"D·J·卡卢索","director","3824339","movie","DIRECT","2011.0"
"保罗·哈吉斯","director","3808604","movie","DIRECT","2011.0"
"李仁港","director","1295746","movie","DIRECT","1996.0"
"爱德华·兹威克","director","1299383","movie","DIRECT","2003.0"
"唐季礼","director","1296203","movie","DIRECT","1992.0"
"黄毅瑜","director","1305067","movie","DIRECT","2001.0"
"Wayne Kramer","director","1483239","movie","DIRECT","2006.0"
"布莱特·拉特纳","director","3157583","movie","DIRECT","2014.0"
"彼得·博格","director","3742937","movie","DIRECT","2012.0"
"陈木胜","director","1310185","movie","DIRECT","2005.0"
"高群书","director","4082544","movie","DIRECT","2010.0"
"彼得·博格","director","3836070","movie","DIRECT","2013.0"
"江道海","director","1962508","movie","DIRECT","2007.0"
"王晶","director","1305201","movie","DIRECT","1993.0"
"王晶","director","1295106","movie","DIRECT","1995.0"
"迈克·麦科伊 ","director","5157137","movie","DIRECT","2012.0"
" 斯科特·沃","director","5157137","movie","DIRECT","2012.0"
"西蒙·韦斯特","director","5151892","movie","DIRECT","2013.0"
"乔纳森·里贝斯曼","director","4824515","movie","DIRECT","2012.0"
"彼得·特拉维斯","director","2038379","movie","DIRECT","2008.0"
"约瑟夫·科辛斯基","director","2997134","movie","DIRECT","2011.0"
"汤姆·戴伊","director","1297866","movie","DIRECT","2000.0"
"洪金宝","director","1292843","movie","DIRECT","1997.0"
"帕特里克·塔特普洛斯","director","2132941","movie","DIRECT","2009.0"
"杜琪峰","director","1304091","movie","DIRECT","1993.0"
"鲁伯特·桑德斯","director","5327463","movie","DIRECT","2012.0"
"陈德森","director","1302242","movie","DIRECT","2001.0"
"吉尔莫·德尔·托罗","director","1873750","movie","DIRECT","2008.0"
"邱礼涛","director","4134631","movie","DIRECT","2010.0"
"彭顺 ","director","1918224","movie","DIRECT","2008.0"
" 彭发","director","1918224","movie","DIRECT","2008.0"
"鲍兹·亚金","director","5151891","movie","DIRECT","2012.0"
"查克·拉塞尔","director","1306610","movie","DIRECT","2002.0"
"李·塔玛霍瑞","director","1793909","movie","DIRECT","2007.0"
"普拉奇亚·平克尧","director","1417555","movie","DIRECT","2005.0"
"艾略特·莱斯特","director","3238087","movie","DIRECT","2012.0"
"托米·维尔科拉","director","3718323","movie","DIRECT","2013.0"
"唐季礼","director","1296947","movie","DIRECT","1996.0"
"大卫·R·艾里斯","director","1326208","movie","DIRECT","2004.0"
"邱礼涛","director","10794042","movie","DIRECT","2013.0"
"约翰·辛格顿","director","4308001","movie","DIRECT","2012.0"
"艾尔伯特·休斯 ","director","3205571","movie","DIRECT","2010.0"
" 艾伦·休斯","director","3205571","movie","DIRECT","2010.0"
"理查德·唐纳","director","1428177","movie","DIRECT","2007.0"
"马丁·坎贝尔","director","1293225","movie","DIRECT","1998.0"
"RZA","director","3148013","movie","DIRECT","2012.0"
"冯德伦","director","1364764","movie","DIRECT","2005.0"
"扎克·施奈德","director","1972698","movie","DIRECT","2009.0"
"罗维","director","1294991","movie","DIRECT","1972.0"
"刘伟强","director","1307868","movie","DIRECT","2000.0"
"洪金宝","director","1295547","movie","DIRECT","1997.0"
"乔纳森·里贝斯曼","director","3041264","movie","DIRECT","2011.0"
"马楚成","director","1307186","movie","DIRECT","2004.0"
"John Luessenhop","director","3158432","movie","DIRECT","2010.0"
"路易斯·莱特里尔","director","1309211","movie","DIRECT","2005.0"
"保罗·亨特","director","1303693","movie","DIRECT","2003.0"
"吴宇森","director","1295344","movie","DIRECT","1990.0"
"托尼·斯科特","director","2974273","movie","DIRECT","2009.0"
"陈嘉上","director","1299502","movie","DIRECT","1995.0"
"巴塔萨·科马库","director","3170961","movie","DIRECT","2013.0"
"杜琪峰","director","1308855","movie","DIRECT","2004.0"
"郑保瑞","director","5319819","movie","DIRECT","2012.0"
"Isaac Florentine","director","3012053","movie","DIRECT","2010.0"
"詹姆斯·曼高德","director","1793904","movie","DIRECT","2007.0"
"马克·斯蒂文·约翰逊","director","1307311","movie","DIRECT","2003.0"
"罗伯特·罗德里格兹","director","1307678","movie","DIRECT","2003.0"
"吴勉勤","director","1300265","movie","DIRECT","1994.0"
"乔·卡纳汉","director","4319445","movie","DIRECT","2012.0"
"罗伯特·罗德里格兹","director","2160611","movie","DIRECT","2007.0"
"郭子健 ","director","4323691","movie","DIRECT","2010.0"
" 郑思杰","director","4323691","movie","DIRECT","2010.0"
"钱永强","director","1297517","movie","DIRECT","1994.0"
"陈嘉上","director","1308110","movie","DIRECT","2003.0"
"林超贤","director","3002820","movie","DIRECT","2009.0"
"蒂姆·波顿","director","1297970","movie","DIRECT","1989.0"
"鲍德熹","director","1302786","movie","DIRECT","2002.0"
"Phil Joanou","director","3725320","movie","DIRECT","2010.0"
"大卫·阿耶","director","6875611","movie","DIRECT","2015.0"
"李安","director","1307354","movie","DIRECT","2003.0"
"Jonathan Hensleigh","director","1305686","movie","DIRECT","2004.0"
"吴宇森","director","1293147","movie","DIRECT","1992.0"
"安东尼·福奎阿","director","1307463","movie","DIRECT","2003.0"
"雷德利·斯科特","director","2091015","movie","DIRECT","2008.0"
"蓝乃才","director","1308912","movie","DIRECT","1991.0"
"蒂姆·斯托瑞","director","1584750","movie","DIRECT","2007.0"
"托尼·基格里奥","director","1493481","movie","DIRECT","2007.0"
"克里斯·纳汉","director","1299335","movie","DIRECT","2001.0"
"克拉克·约翰森","director","1307384","movie","DIRECT","2004.0"
"彭顺 ","director","2997155","movie","DIRECT","2009.0"
" 彭发","director","2997155","movie","DIRECT","2009.0"
"何平","director","1302705","movie","DIRECT","2003.0"
"董玮","director","1297194","movie","DIRECT","1998.0"
"陈木胜","director","1299048","movie","DIRECT","1999.0"
"詹姆斯·马瑟 ","director","4301662","movie","DIRECT","2012.0"
" 斯蒂芬·圣·莱杰","director","4301662","movie","DIRECT","2012.0"
"弗兰克·克拉斯","director","1474185","movie","DIRECT","2007.0"
"安迪·坦纳特","director","1309020","movie","DIRECT","2005.0"
"罗伯特·路克蒂克","director","1304854","movie","DIRECT","2001.0"
"盖瑞·马歇尔","director","1308753","movie","DIRECT","2004.0"
"史蒂夫·班德莱克","director","1829654","movie","DIRECT","2007.0"
"克里斯·哥伦布","director","1293353","movie","DIRECT","1992.0"
"埃米利·阿朵里诺","director","1301509","movie","DIRECT","1992.0"
"保罗·费格","director","3880545","movie","DIRECT","2011.0"
"克里斯·韦兹 ","director","1295253","movie","DIRECT","1999.0"
" 保罗·韦兹","director","1295253","movie","DIRECT","1999.0"
"佩顿·里德","director","2147854","movie","DIRECT","2008.0"
"彼得·休伊特","director","1307389","movie","DIRECT","2003.0"
"奥利弗·帕克","director","4767216","movie","DIRECT","2011.0"
"罗伯·明可夫","director","1295242","movie","DIRECT","2000.0"
"皮特·休伊特","director","1308776","movie","DIRECT","2004.0"
"罗森·马歇尔·瑟伯","director","10745405","movie","DIRECT","2013.0"
"马克·沃特斯","director","3602084","movie","DIRECT","2011.0"
"盖瑞·温尼克","director","2054026","movie","DIRECT","2009.0"
"格雷格·莫托拉","director","2999913","movie","DIRECT","2011.0"
"斯蒂芬·赫瑞克","director","1293135","movie","DIRECT","1996.0"
"赛斯·戈登","director","4004715","movie","DIRECT","2011.0"
"格伦·费卡拉 ","director","4215790","movie","DIRECT","2011.0"
" 约翰·里夸","director","4215790","movie","DIRECT","2011.0"
"弗兰克·奥兹","director","2003389","movie","DIRECT","2007.0"
"托德·菲利普斯","director","7051900","movie","DIRECT","2013.0"
"汤姆·麦格拉思","director","2303163","movie","DIRECT","2010.0"
"丹尼斯·杜根","director","4196227","movie","DIRECT","2011.0"
"陈庆嘉 ","director","5250583","movie","DIRECT","2011.0"
" 秦小珍","director","5250583","movie","DIRECT","2011.0"
"托德·菲利普斯","director","3071469","movie","DIRECT","2010.0"
"加美·尤伊斯","director","1294490","movie","DIRECT","1989.0"
"安妮·弗莱彻","director","3011102","movie","DIRECT","2009.0"
"曾志伟 ","director","4062922","movie","DIRECT","2010.0"
" 叶念琛 ","director","4062922","movie","DIRECT","2010.0"
" 钟澍佳","director","4062922","movie","DIRECT","2010.0"
"斯蒂夫·平克","director","1815638","movie","DIRECT","2006.0"
"杰伊·罗奇","director","1294829","movie","DIRECT","2000.0"
"菲尔·罗德 ","director","3102668","movie","DIRECT","2009.0"
" 克里斯托弗·米勒","director","3102668","movie","DIRECT","2009.0"
"塞斯·罗根 ","director","3104798","movie","DIRECT","2013.0"
" 埃文·戈德堡","director","3104798","movie","DIRECT","2013.0"
"安迪·菲克曼","director","1466897","movie","DIRECT","2006.0"
"黄百鸣 ","director","3804746","movie","DIRECT","2010.0"
" 邱礼涛","director","3804746","movie","DIRECT","2010.0"
"汤姆·沙迪亚克","director","1295318","movie","DIRECT","1997.0"
"戈尔·维宾斯基","director","2998253","movie","DIRECT","2011.0"
"李巨源","director","3897667","movie","DIRECT","2009.0"
"伍迪·艾伦","director","6128003","movie","DIRECT","2012.0"
"吉拉尔·皮雷","director","1294262","movie","DIRECT","1998.0"
"拉加·高斯内尔","director","1295340","movie","DIRECT","1997.0"
"克里斯·米勒","director","2028585","movie","DIRECT","2011.0"
"马克·沃特斯","director","1309084","movie","DIRECT","2004.0"
"马克·沃特斯","director","1307955","movie","DIRECT","2003.0"
"唐纳德·佩特瑞","director","1509868","movie","DIRECT","2006.0"
"埃德加·赖特","director","3026572","movie","DIRECT","2013.0"
"P·J·霍根","director","2338058","movie","DIRECT","2009.0"
"鲁本·弗雷斯彻","director","3259993","movie","DIRECT","2009.0"
"李蔚然","director","4078562","movie","DIRECT","2010.0"
"基伦·埃弗瑞·韦恩斯","director","1309120","movie","DIRECT","2004.0"
"刘仪伟 ","director","2279772","movie","DIRECT","2007.0"
" 张坚庭 ","director","2279772","movie","DIRECT","2007.0"
" 孙周 ","director","2279772","movie","DIRECT","2007.0"
" 林锦和","director","2279772","movie","DIRECT","2007.0"
"Tim Hill","director","1760104","movie","DIRECT","2006.0"
"陈庆嘉 ","director","4312232","movie","DIRECT","2010.0"
" 秦小珍","director","4312232","movie","DIRECT","2010.0"
"埃里克·达尼尔 ","director","1994876","movie","DIRECT","2009.0"
" 汤姆·麦格拉思","director","1994876","movie","DIRECT","2009.0"
