actor_id:string:START_ID,:START_LABEL,movie_id:string:END_ID,:END_LABEL,:TYPE,year:string
"阿历桑多罗·哈伯","actor","1300955","movie","ACT","1970.0"
"Pierangelo Civera","actor","1300955","movie","ACT","1970.0"
"罗伊·沙伊德尔","actor","1299330","movie","ACT","1979.0"
"杰西卡·兰格","actor","1299330","movie","ACT","1979.0"
"利兰·帕尔默","actor","1299330","movie","ACT","1979.0"
"安·赖因肯斯","actor","1299330","movie","ACT","1979.0"
"本·沃伦","actor","1299330","movie","ACT","1979.0"
"李小龙","actor","5401681","movie","ACT","2000.0"
"田俊","actor","5401681","movie","ACT","2000.0"
"陈元","actor","5401681","movie","ACT","2000.0"
"伊鲁山度","actor","5401681","movie","ACT","2000.0"
"池汉载","actor","5401681","movie","ACT","2000.0"
"贾巴尔","actor","5401681","movie","ACT","2000.0"
"Mervyn Johns","actor","1305323","movie","ACT","1945.0"
"Roland Culver","actor","1305323","movie","ACT","1945.0"
"Mary Merrall","actor","1305323","movie","ACT","1945.0"
"乔姬·韦瑟斯","actor","1305323","movie","ACT","1945.0"
"Frederick Valk","actor","1305323","movie","ACT","1945.0"
"Anthony Baird","actor","1305323","movie","ACT","1945.0"
"莎莉·安·豪威斯","actor","1305323","movie","ACT","1945.0"
"Robert Wyndham","actor","1305323","movie","ACT","1945.0"
"Judy Kelly","actor","1305323","movie","ACT","1945.0"
"Miles Malleson","actor","1305323","movie","ACT","1945.0"
"Michael Allan","actor","1305323","movie","ACT","1945.0"
"Barbara Leake","actor","1305323","movie","ACT","1945.0"
"拉夫·迈克尔","actor","1305323","movie","ACT","1945.0"
"Esme Percy","actor","1305323","movie","ACT","1945.0"
"巴西尔·拉德福德","actor","1305323","movie","ACT","1945.0"
"鲁迪格·福格勒","actor","1437023","movie","ACT","1976.0"
"汉斯·齐施勒","actor","1437023","movie","ACT","1976.0"
"丽萨·克鲁泽","actor","1437023","movie","ACT","1976.0"
"蒂姆斯·伯特姆斯","actor","1298026","movie","ACT","1971.0"
"杰夫·布里吉斯","actor","1298026","movie","ACT","1971.0"
"斯碧尔·谢波德","actor","1298026","movie","ACT","1971.0"
"本·约翰逊","actor","1298026","movie","ACT","1971.0"
"艾伦·伯斯汀","actor","1298026","movie","ACT","1971.0"
"奥利弗·古尔迈","actor","1305337","movie","ACT","2002.0"
"Morgan Marinne","actor","1305337","movie","ACT","2002.0"
"Isabella Soupart","actor","1305337","movie","ACT","2002.0"
"Amy Allison","actor","1304204","movie","ACT","2001.0"
"Anthony Arcidi","actor","1304204","movie","ACT","2001.0"
"Matthew Brown","actor","1304204","movie","ACT","2001.0"
"George Casden","actor","1304204","movie","ACT","2001.0"
"Jay Cavanaugh","actor","1304204","movie","ACT","2001.0"
"贝蒂·戴维斯","actor","1292597","movie","ACT","1962.0"
"琼·克劳馥","actor","1292597","movie","ACT","1962.0"
"维克多·布鲁诺","actor","1292597","movie","ACT","1962.0"
"韦斯利·阿迪","actor","1292597","movie","ACT","1962.0"
"安妮·巴顿","actor","1292597","movie","ACT","1962.0"
"马乔里·贝内特","actor","1292597","movie","ACT","1962.0"
"伯特·弗里德","actor","1292597","movie","ACT","1962.0"
"安娜·李","actor","1292597","movie","ACT","1962.0"
"梅迪·诺曼","actor","1292597","movie","ACT","1962.0"
"戴夫·威洛克","actor","1292597","movie","ACT","1962.0"
"米切尔·西芒","actor","1299433","movie","ACT","1934.0"
"蒂塔·保洛","actor","1299433","movie","ACT","1934.0"
"让·达斯特","actor","1299433","movie","ACT","1934.0"
"Gilles Margaritis","actor","1299433","movie","ACT","1934.0"
"Louis Lefebvre","actor","1299433","movie","ACT","1934.0"
"马修·摩丁","actor","1298455","movie","ACT","1990.0"
"埃里克·斯托尔兹","actor","1298455","movie","ACT","1990.0"
"肖恩·奥斯汀","actor","1298455","movie","ACT","1990.0"
"原节子","actor","1424618","movie","ACT","1951.0"
"上原谦","actor","1424618","movie","ACT","1951.0"
"小林桂树","actor","1424618","movie","ACT","1951.0"
"岛崎雪子","actor","1424618","movie","ACT","1951.0"
"杉叶子","actor","1424618","movie","ACT","1951.0"
"杉村春子","actor","1424618","movie","ACT","1951.0"
"司叶子","actor","1302082","movie","ACT","1967.0"
"加山雄三","actor","1302082","movie","ACT","1967.0"
"森光子","actor","1302082","movie","ACT","1967.0"
"滨美枝","actor","1302082","movie","ACT","1967.0"
"草笛光子","actor","1302082","movie","ACT","1967.0"
"加东大介","actor","1302082","movie","ACT","1967.0"
"土屋嘉男","actor","1302082","movie","ACT","1967.0"
"藤木悠","actor","1302082","movie","ACT","1967.0"
"中丸忠雄","actor","1302082","movie","ACT","1967.0"
"中村伸郎","actor","1302082","movie","ACT","1967.0"
"村上冬树","actor","1302082","movie","ACT","1967.0"
"米莎·巴顿","actor","1298024","movie","ACT","1997.0"
"山姆·洛克威尔","actor","1298024","movie","ACT","1997.0"
"克里斯托弗·麦克唐纳","actor","1298024","movie","ACT","1997.0"
"凯瑟琳·奎南","actor","1298024","movie","ACT","1997.0"
"布鲁斯·麦克吉尔","actor","1298024","movie","ACT","1997.0"
"安吉·哈蒙","actor","1298024","movie","ACT","1997.0"
"乔宏","actor","1297767","movie","ACT","1969.0"
"卢燕","actor","1297767","movie","ACT","1969.0"
"周萱","actor","1297767","movie","ACT","1969.0"
"李影","actor","1297767","movie","ACT","1969.0"
"文秀","actor","1297767","movie","ACT","1969.0"
"卓勝利","actor","1308607","movie","ACT","1987.0"
"张柏舟","actor","1308607","movie","ACT","1987.0"
"吴炳南","actor","1308607","movie","ACT","1987.0"
"文英","actor","1308607","movie","ACT","1987.0"
"杨贵媚","actor","1308607","movie","ACT","1987.0"
"柯俊雄","actor","1308607","movie","ACT","1987.0"
"林美照","actor","1308607","movie","ACT","1987.0"
"亚历桑德罗·佐杜洛夫斯基","actor","19955955","movie","ACT","2013.0"
"Pamela Flores","actor","19955955","movie","ACT","2013.0"
"Jeremias Herskovits","actor","19955955","movie","ACT","2013.0"
"布朗提思·佐杜洛夫斯基","actor","19955955","movie","ACT","2013.0"
"Bastián Bodenhöfer","actor","19955955","movie","ACT","2013.0"
"Adan Jodorowsky","actor","19955955","movie","ACT","2013.0"
"Axel Jodorowsky","actor","19955955","movie","ACT","2013.0"
"Francisco Pizarro Saenz de Urtury","actor","19955955","movie","ACT","2013.0"
"Andres Cox","actor","19955955","movie","ACT","2013.0"
"Felipe Pizarro Sáenz De Urtury","actor","19955955","movie","ACT","2013.0"
"Alisarine Ducolomb","actor","19955955","movie","ACT","2013.0"
"威廉·霍尔登","actor","1294605","movie","ACT","1953.0"
"唐·泰勒","actor","1294605","movie","ACT","1953.0"
"奥托·普雷明格","actor","1294605","movie","ACT","1953.0"
"罗伯特·斯特劳斯","actor","1294605","movie","ACT","1953.0"
"哈维·莱姆贝克","actor","1294605","movie","ACT","1953.0"
"盐见三省","actor","1840265","movie","ACT","1991.0"
"相岛一之","actor","1840265","movie","ACT","1991.0"
"上田耕一","actor","1840265","movie","ACT","1991.0"
"二瓶鲛一","actor","1840265","movie","ACT","1991.0"
"中村礼子","actor","1840265","movie","ACT","1991.0"
"大河内浩","actor","1840265","movie","ACT","1991.0"
"梶原善","actor","1840265","movie","ACT","1991.0"
"山下容莉枝","actor","1840265","movie","ACT","1991.0"
"村松克巳","actor","1840265","movie","ACT","1991.0"
"林美智子","actor","1840265","movie","ACT","1991.0"
"丰川悦司","actor","1840265","movie","ACT","1991.0"
"加藤善博","actor","1840265","movie","ACT","1991.0"
"久保晶","actor","1840265","movie","ACT","1991.0"
"近藤芳正","actor","1840265","movie","ACT","1991.0"
"卡罗尔·博内特","actor","1296043","movie","ACT","1992.0"
"迈克尔·凯恩","actor","1296043","movie","ACT","1992.0"
"丹霍姆·艾略特","actor","1296043","movie","ACT","1992.0"
"克劳斯·洛维奇","actor","3228134","movie","ACT","1973.0"
"Mascha Rabben","actor","3228134","movie","ACT","1973.0"
"芭芭拉·瓦伦汀","actor","3228134","movie","ACT","1973.0"
"吉恩·塞维斯","actor","1299885","movie","ACT","1955.0"
"Robert Manuel","actor","1299885","movie","ACT","1955.0"
"Carl Möhner","actor","1299885","movie","ACT","1955.0"
"朱尔斯·达辛","actor","1299885","movie","ACT","1955.0"
"达斯汀·霍夫曼","actor","1296762","movie","ACT","1985.0"
"凯特·瑞德","actor","1296762","movie","ACT","1985.0"
"约翰·马尔科维奇","actor","1296762","movie","ACT","1985.0"
